time_s,phase,soc_pct,voltage_v,current_a,power_w,temp_c,energy_wh,dv_ohmic,dv_ct,dv_conc,r_total_mohm
51.0,IDLE,99.864,50.3139,0.845,42.5,25.0,0.6139,0.0304,0.0243,0.0,64.8
52.0,IDLE,99.861,50.3135,0.845,42.5,25.0,0.6257,0.0304,0.0243,0.0,64.8
53.0,IDLE,99.858,50.3131,0.845,42.5,25.0,0.6375,0.0304,0.0243,0.0,64.8
54.0,IDLE,99.856,50.3127,0.845,42.5,25.0,0.6493,0.0304,0.0243,0.0,64.8
55.0,IDLE,99.853,50.3123,0.845,42.5,25.0,0.6611,0.0304,0.0243,0.0,64.8
56.0,IDLE,99.851,50.312,0.845,42.5,25.0,0.6729,0.0304,0.0243,0.0,64.8
57.0,IDLE,99.848,50.3116,0.845,42.5,25.0,0.6847,0.0304,0.0243,0.0,64.8
58.0,IDLE,99.845,50.3112,0.845,42.5,25.0,0.6965,0.0304,0.0243,0.0,64.8
59.0,IDLE,99.843,50.3108,0.845,42.5,25.0,0.7083,0.0304,0.0243,0.0,64.8
60.0,TAKEOFF,99.791,49.4198,14.589,721.0,25.009,0.9086,0.5252,0.4202,0.0,64.8
61.0,TAKEOFF,99.738,49.4123,14.592,721.0,25.018,1.1089,0.5252,0.4201,0.0,64.78
62.0,TAKEOFF,99.686,49.4048,14.594,721.0,25.026,1.3092,0.5252,0.42,0.0,64.77
63.0,TAKEOFF,99.634,49.3973,14.596,721.0,25.035,1.5094,0.5252,0.42,0.0,64.76
64.0,TAKEOFF,99.582,49.3898,14.598,721.0,25.044,1.7097,0.5252,0.4199,0.0,64.74
65.0,TAKEOFF,99.529,49.3823,14.6,721.0,25.053,1.91,0.5252,0.4198,0.0,64.73
66.0,TAKEOFF,99.477,49.3747,14.603,721.0,25.062,2.1103,0.5252,0.4197,0.0,64.71
67.0,TAKEOFF,99.425,49.3672,14.605,721.0,25.07,2.3106,0.5252,0.4197,0.0,64.7
68.0,TAKEOFF,99.373,49.3597,14.607,721.0,25.079,2.5108,0.5252,0.4196,0.0,64.68
69.0,TAKEOFF,99.32,49.3522,14.609,721.0,25.088,2.7111,0.5252,0.4195,0.0,64.67
70.0,TAKEOFF,99.268,49.3447,14.612,721.0,25.096,2.9114,0.5252,0.4194,0.0,64.65
71.0,TAKEOFF,99.216,49.3371,14.614,721.0,25.105,3.1117,0.5252,0.4194,0.0,64.64
72.0,TAKEOFF,99.163,49.3296,14.616,721.0,25.114,3.3119,0.5252,0.4193,0.0,64.62
73.0,TAKEOFF,99.111,49.3221,14.618,721.0,25.122,3.5122,0.5252,0.4192,0.0,64.61
74.0,TAKEOFF,99.059,49.3146,14.62,721.0,25.131,3.7125,0.5252,0.4192,0.0,64.59
75.0,TAKEOFF,99.007,49.307,14.623,721.0,25.14,3.9128,0.5252,0.4191,0.0,64.58
76.0,TAKEOFF,98.954,49.2995,14.625,721.0,25.148,4.1131,0.5252,0.419,0.0,64.56
77.0,TAKEOFF,98.902,49.292,14.627,721.0,25.157,4.3133,0.5252,0.4189,0.0,64.55
78.0,TAKEOFF,98.849,49.2845,14.629,721.0,25.166,4.5136,0.5252,0.4189,0.0,64.53
79.0,TAKEOFF,98.797,49.2769,14.632,721.0,25.174,4.7139,0.5252,0.4188,0.0,64.52
80.0,TAKEOFF,98.745,49.2694,14.634,721.0,25.183,4.9142,0.5252,0.4187,0.0,64.51
81.0,TAKEOFF,98.692,49.2618,14.636,721.0,25.191,5.1144,0.5252,0.4187,0.0,64.49
82.0,TAKEOFF,98.64,49.2543,14.638,721.0,25.2,5.3147,0.5252,0.4186,0.0,64.48
83.0,TAKEOFF,98.588,49.2468,14.641,721.0,25.208,5.515,0.5252,0.4185,0.0,64.46
84.0,TAKEOFF,98.535,49.2392,14.643,721.0,25.216,5.7153,0.5252,0.4185,0.0,64.45
85.0,TAKEOFF,98.483,49.2317,14.645,721.0,25.225,5.9156,0.5252,0.4184,0.0,64.43
86.0,TAKEOFF,98.43,49.2241,14.647,721.0,25.233,6.1158,0.5252,0.4183,0.0,64.42
87.0,TAKEOFF,98.378,49.2166,14.65,721.0,25.242,6.3161,0.5252,0.4183,0.0,64.41
88.0,TAKEOFF,98.325,49.209,14.652,721.0,25.25,6.5164,0.5252,0.4182,0.0,64.39
89.0,TAKEOFF,98.273,49.2015,14.654,721.0,25.259,6.7167,0.5253,0.4181,0.0,64.38
90.0,CLIMB,98.234,49.4206,11.134,550.2,25.263,6.8695,0.399,0.3176,0.0,64.36
91.0,CLIMB,98.194,49.4149,11.135,550.2,25.268,7.0224,0.399,0.3176,0.0,64.36
92.0,CLIMB,98.155,49.4092,11.137,550.2,25.272,7.1752,0.3991,0.3176,0.0,64.35
93.0,CLIMB,98.116,49.4035,11.138,550.2,25.277,7.3281,0.3991,0.3175,0.0,64.34
94.0,CLIMB,98.076,49.3978,11.139,550.2,25.282,7.4809,0.3991,0.3175,0.0,64.33
95.0,CLIMB,98.037,49.3921,11.14,550.2,25.286,7.6338,0.3991,0.3175,0.0,64.32
96.0,CLIMB,97.998,49.3864,11.142,550.2,25.291,7.7866,0.3991,0.3175,0.0,64.32
97.0,CLIMB,97.958,49.3807,11.143,550.2,25.295,7.9394,0.3991,0.3175,0.0,64.31
98.0,CLIMB,97.919,49.375,11.144,550.2,25.3,8.0923,0.3991,0.3175,0.0,64.3
99.0,CLIMB,97.88,49.3693,11.146,550.2,25.304,8.2451,0.3992,0.3174,0.0,64.29
100.0,CLIMB,97.84,49.3636,11.147,550.2,25.309,8.398,0.3992,0.3174,0.0,64.29
101.0,CLIMB,97.801,49.3578,11.148,550.2,25.313,8.5508,0.3992,0.3174,0.0,64.28
102.0,CLIMB,97.762,49.3521,11.149,550.2,25.318,8.7037,0.3992,0.3174,0.0,64.27
103.0,CLIMB,97.722,49.3464,11.151,550.2,25.322,8.8565,0.3992,0.3174,0.0,64.26
104.0,CLIMB,97.683,49.3407,11.152,550.2,25.327,9.0094,0.3992,0.3174,0.0,64.26
105.0,CLIMB,97.644,49.335,11.153,550.2,25.331,9.1622,0.3992,0.3173,0.0,64.25
106.0,CLIMB,97.604,49.3293,11.155,550.2,25.336,9.3151,0.3993,0.3173,0.0,64.24
107.0,CLIMB,97.565,49.3235,11.156,550.2,25.34,9.4679,0.3993,0.3173,0.0,64.23
108.0,CLIMB,97.525,49.3178,11.157,550.2,25.344,9.6208,0.3993,0.3173,0.0,64.23
109.0,CLIMB,97.486,49.3121,11.159,550.2,25.349,9.7736,0.3993,0.3173,0.0,64.22
110.0,CLIMB,97.447,49.3064,11.16,550.2,25.353,9.9265,0.3993,0.3173,0.0,64.21
111.0,CLIMB,97.407,49.3007,11.161,550.2,25.358,10.0793,0.3993,0.3173,0.0,64.2
112.0,CLIMB,97.368,49.2949,11.162,550.2,25.362,10.2322,0.3994,0.3172,0.0,64.2
113.0,CLIMB,97.328,49.2892,11.164,550.2,25.366,10.385,0.3994,0.3172,0.0,64.19
114.0,CLIMB,97.289,49.2835,11.165,550.2,25.371,10.5378,0.3994,0.3172,0.0,64.18
115.0,CLIMB,97.25,49.2778,11.166,550.2,25.375,10.6907,0.3994,0.3172,0.0,64.18
116.0,CLIMB,97.21,49.272,11.168,550.2,25.38,10.8435,0.3994,0.3172,0.0,64.17
117.0,CLIMB,97.171,49.2663,11.169,550.2,25.384,10.9964,0.3994,0.3172,0.0,64.16
118.0,CLIMB,97.131,49.2606,11.17,550.2,25.388,11.1492,0.3994,0.3172,0.0,64.15
119.0,CLIMB,97.092,49.2549,11.171,550.2,25.393,11.3021,0.3995,0.3171,0.0,64.15
120.0,CLIMB,97.052,49.2491,11.173,550.2,25.397,11.4549,0.3995,0.3171,0.0,64.14
121.0,CLIMB,97.013,49.2434,11.174,550.2,25.401,11.6078,0.3995,0.3171,0.0,64.13
122.0,CLIMB,96.973,49.2377,11.175,550.2,25.406,11.7606,0.3995,0.3171,0.0,64.12
123.0,CLIMB,96.934,49.2319,11.177,550.2,25.41,11.9135,0.3995,0.3171,0.0,64.12
124.0,CLIMB,96.895,49.2262,11.178,550.2,25.414,12.0663,0.3995,0.3171,0.0,64.11
125.0,CLIMB,96.855,49.2205,11.179,550.2,25.419,12.2192,0.3996,0.3171,0.0,64.1
126.0,CLIMB,96.816,49.2147,11.181,550.2,25.423,12.372,0.3996,0.317,0.0,64.1
127.0,CLIMB,96.776,49.209,11.182,550.2,25.427,12.5249,0.3996,0.317,0.0,64.09
128.0,CLIMB,96.737,49.2033,11.183,550.2,25.431,12.6777,0.3996,0.317,0.0,64.08
129.0,CLIMB,96.697,49.1975,11.185,550.2,25.436,12.8306,0.3996,0.317,0.0,64.07
130.0,CLIMB,96.658,49.1918,11.186,550.2,25.44,12.9834,0.3996,0.317,0.0,64.07
131.0,CLIMB,96.618,49.1861,11.187,550.2,25.444,13.1363,0.3997,0.317,0.0,64.06
